	1.5 folds up-regulated																						
AT1G05500.1	2311	2,07	2	1,01 	0,36 	0,80 	0,17 	1,20 	0,49 	0,46 	1,84 	0,36 	1,38 	1,21 	0,61 	0,90 	0,46 	2,54 	1,28 	0,64 	0,32 	 (NTMC2T2.1)	Encodes a endomembrane-localized synaptotagmin.  Synaptotagmin family proteins are calcium sensors that regulate exocytosis in mammalian cells.
AT1G06000.1	1585	4,66	3	1,23 	0,03 	1,46 	0,12 	1,21 	0,11 	1,17 	1,18 	1,26 	1,29 	1,21 	1,60 	1,32 	1,71 	1,03 	1,41 	1,01 	1,38 		encodes a flavonol-7-O-rhamnosyltransferase involved in the formation of rhamnosylated flavonols
AT1G06020.1	1724	4,06	2	2,84 	0,29 	2,56 	0,31 	0,87 	0,13 	2,65 	3,60 	2,21 	2,91 	3,22 	2,40 	2,86 	1,77 	1,21 	0,76 	0,91 	0,58 		"pfkB-like carbohydrate kinase family protein; FUNCTIONS IN: kinase activity, ribokinase activity; INVOLVED IN: D-ribose metabolic process, acetate fermentation, sucrose biosynthetic process, sucrose catabolic process, using beta-fructofuranosidase; EXPRESSED IN: central cell, embryo; EXPRESSED DURING: C globular stage; CONTAINS InterPro DOMAIN/s: Carbohydrate/purine kinase (InterPro:IPR011611), Ribokinase (InterPro:IPR002139), Carbohydrate/puine kinase, PfkB, conserved site (InterPro:IPR002173); BEST Arabidopsis thaliana protein match is: pfkB-like carbohydrate kinase family protein (TAIR:AT1G06030.1); Has 19243 Blast hits to 19237 proteins in 2432 species: Archae - 396; Bacteria - 14376; Metazoa - 170; Fungi - 128; Plants - 499; Viruses - 0; Other Eukaryotes - 3674 (source: NCBI BLink)."
AT1G06130.2	1771	4	2	1,16 	0,10 	1,32 	0,09 	1,14 	0,05 	1,10 	0,94 	1,41 	1,20 	1,15 	1,17 	1,47 	1,50 	1,04 	1,06 	1,21 	1,24 	GLYOXALASE 2-4 (GLX2-4)	"glyoxalase 2-4 (GLX2-4); FUNCTIONS IN: hydrolase activity, hydroxyacylglutathione hydrolase activity, zinc ion binding; INVOLVED IN: methylglyoxal catabolic process to D-lactate; LOCATED IN: chloroplast; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Beta-lactamase-like (InterPro:IPR001279), Hydroxyacylglutathione hydrolase (InterPro:IPR017782); BEST Arabidopsis thaliana protein match is: glyoxalase 2-5 (TAIR:AT2G31350.2); Has 15453 Blast hits to 15452 proteins in 2500 species: Archae - 395; Bacteria - 9967; Metazoa - 477; Fungi - 329; Plants - 213; Viruses - 0; Other Eukaryotes - 4072 (source: NCBI BLink)."
AT1G06190.1	1325	6,12	3	1,03 	0,02 	1,07 	0,01 	1,03 	0,02 	0,98 	1,05 	1,01 	1,08 	1,07 	1,05 	1,10 	1,08 	1,08 	1,06 	1,01 	0,99 	RHO-N 1 (RHON1)	Encodes a  novel ribonucleic acid-binding protein that interacts with the endonuclease RNase E and supports its function in processing plastid ribonucleic acids.
AT1G06220.2	1282	6,35	4	0,91 	0,08 	0,93 	0,05 	1,03 	0,09 	1,10 	0,82 	0,98 	0,74 	0,92 	1,05 	0,82 	0,93 	0,83 	0,95 	1,10 	1,25 	MATERNAL EFFECT EMBRYO ARREST 5 (MEE5)	Encodes a protein with similarity to splicing factor Snu114. Snu114 is thought to be involved in activation of the splicosome. Loss of GFA1 function results in reduced female fertility. Approximately 50% of ovules abort due to defects in the female gametophyte. In mutant gametophytes antipodal cells express egg cell markers suggesting a defect in specification of cell fate.GFA1 is also required to restrict the expression of LIS.
AT1G06290.1	1058	8,36	5	1,06 	0,03 	1,01 	0,02 	0,95 	0,02 	1,13 	1,05 	1,07 	0,98 	1,03 	1,05 	0,96 	0,99 	0,90 	0,92 	0,97 	1,00 	ACYL-COA OXIDASE 3 (ACX3)	Encodes an acyl-CoA oxidase with specificity for medium chain fatty acids.
AT1G06410.1	1195	7,07	5	0,89 	0,05 	0,97 	0,09 	1,09 	0,07 	0,98 	0,96 	0,80 	0,79 	1,21 	0,95 	0,97 	0,77 	1,21 	0,96 	1,22 	0,96 	TREHALOSE-PHOSPHATASE/SYNTHASE 7 (TPS7)	Encodes an enzyme putatively involved in trehalose biosynthesis. Though the protein has both trehalose-6-phosphate synthase (TPS)-like and trehalose-6-phosphate phosphatase (TPP)-like domains, neither activity has been detected in enzymatic assays nor has the protein been able to complement yeast TPS or TPP mutants.
AT1G06430.1	920	9,86	27	1,04 	0,21 	1,11 	0,10 	1,24 	0,24 	0,85 	1,57 	0,60 	1,13 	1,25 	1,32 	0,90 	0,97 	1,63 	1,69 	0,81 	0,84 	FTSH PROTEASE 8 (ftsh8)	encodes a FtsH protease that is localized to the chloroplast
AT1G06460.1	1110	7,96	5	1,00 	0,04 	0,99 	0,01 	0,98 	0,04 	1,08 	0,95 	1,06 	0,94 	1,02 	0,97 	1,01 	0,96 	0,94 	0,90 	1,07 	1,02 	ALPHA-CRYSTALLIN DOMAIN 32.1 (ACD32.1)	ACD32.1 encodes an alpha-crystallin domain  containing protein with homology to small heat shock proteins.
AT1G06530.1	972	9,31	5	1,00 	0,07 	1,13 	0,08 	1,12 	0,03 	0,88 	0,88 	1,11 	1,12 	1,04 	0,95 	1,31 	1,20 	1,17 	1,08 	1,17 	1,07 	PEROXISOMAL AND MITOCHONDRIAL DIVISION FACTOR 2 (PMD2)	Encodes PEROXISOMAL AND MITOCHONDRIAL DIVISION FACTOR2. Involved in mitochondrial morphogenesis.
AT1G06550.1	1892	3,5	3	1,58 	0,49 	1,81 	0,59 	1,22 	0,26 	2,78 	1,94 	0,96 	0,63 	1,94 	3,40 	0,66 	1,24 	0,64 	1,26 	1,09 	1,89 		"ATP-dependent caseinolytic (Clp) protease/crotonase family protein; FUNCTIONS IN: 3-hydroxyisobutyryl-CoA hydrolase activity, catalytic activity; INVOLVED IN: response to karrikin, fatty acid beta-oxidation; LOCATED IN: cellular_component unknown; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Crotonase, core (InterPro:IPR001753); BEST Arabidopsis thaliana protein match is: beta-hydroxyisobutyryl-CoA hydrolase 1 (TAIR:AT5G65940.1); Has 26566 Blast hits to 26556 proteins in 2155 species: Archae - 406; Bacteria - 18031; Metazoa - 1157; Fungi - 686; Plants - 463; Viruses - 0; Other Eukaryotes - 5823 (source: NCBI BLink)."
AT1G06680.1	67	51,27	59	0,44 	0,08 	0,38 	0,04 	0,92 	0,19 	0,53 	0,29 	0,61 	0,33 	0,29 	0,42 	0,33 	0,48 	0,54 	0,76 	0,96 	1,42 	PHOTOSYSTEM II SUBUNIT P-1 (PSBP-1)	Encodes a 23 kD extrinsic protein that is part of photosystem II and participates in the regulation of oxygen evolution. Phosphorylation of this protein is dependent on calcium.
AT1G06690.1	1118	7,83	3	0,98 	0,26 	1,36 	0,17 	1,58 	0,37 	1,15 	0,47 	1,64 	0,68 	0,97 	1,27 	1,41 	1,80 	0,84 	1,09 	2,01 	2,38 		"NAD(P)-linked oxidoreductase superfamily protein; FUNCTIONS IN: oxidoreductase activity, aldo-keto reductase activity; INVOLVED IN: oxidation reduction; LOCATED IN: chloroplast thylakoid membrane, chloroplast, plastoglobule, chloroplast envelope; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 14 growth stages; CONTAINS InterPro DOMAIN/s: Aldo/keto reductase (InterPro:IPR001395), Aldo/keto reductase subgroup (InterPro:IPR020471), Aldo/keto reductase, conserved site (InterPro:IPR018170); BEST Arabidopsis thaliana protein match is: NAD(P)-linked oxidoreductase superfamily protein (TAIR:AT5G53580.1); Has 30017 Blast hits to 30001 proteins in 2563 species: Archae - 570; Bacteria - 19734; Metazoa - 1881; Fungi - 2197; Plants - 1331; Viruses - 0; Other Eukaryotes - 4304 (source: NCBI BLink)."
AT1G06820.1	2008	3	3	0,92 	0,03 	0,87 	0,03 	0,94 	0,04 	0,99 	0,91 	0,93 	0,86 	0,85 	0,95 	0,79 	0,89 	0,85 	0,95 	0,92 	1,03 	CAROTENOID ISOMERASE (CRTISO)	Encodes carotenoid isomerase. Catalyzes the isomerization of poly-cis-carotenoids to all-trans-carotenoids. Together with PDS and ZDS, CRTiso is required to complete the synthesis of lycopene from phytoene.
AT1G06900.1	2105	2,56	2	1,51 	0,25 	1,13 	0,30 	0,77 	0,22 	2,17 	1,32 	1,57 	0,99 	1,85 	0,75 	1,39 	0,53 	0,84 	0,33 	1,37 	0,55 		"Insulinase (Peptidase family M16) family protein; FUNCTIONS IN: metalloendopeptidase activity, catalytic activity, zinc ion binding, metal ion binding; INVOLVED IN: proteolysis; LOCATED IN: cellular_component unknown; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Peptidase M16, zinc-binding site (InterPro:IPR001431), Peptidase M16, C-terminal (InterPro:IPR007863), Peptidase M16, N-terminal (InterPro:IPR011765), Metalloenzyme, LuxS/M16 peptidase-like, metal-binding (InterPro:IPR011249), Peptidase M16, core (InterPro:IPR011237); BEST Arabidopsis thaliana protein match is: Insulinase (Peptidase family M16) family protein (TAIR:AT2G41790.1); Has 36039 Blast hits to 19499 proteins in 2240 species: Archae - 83; Bacteria - 7236; Metazoa - 10750; Fungi - 4343; Plants - 1987; Viruses - 664; Other Eukaryotes - 10976 (source: NCBI BLink)."
AT1G06950.1	99	43,9	23	1,02 	0,06 	1,32 	0,18 	1,29 	0,19 	1,11 	0,89 	1,15 	0,95 	0,99 	1,58 	1,05 	1,66 	0,88 	1,42 	1,11 	1,77 	TRANSLOCON AT THE INNER ENVELOPE MEMBRANE OF CHLOROPLASTS 110 (TIC110)	Encodes a protein thought to be a part of the translocon at the chloroplast inner envelope. Involved in protein import into the chloroplast and chloroplast biogenesis.
AT1G07110.1	716	12,62	6	1,00 	0,09 	1,63 	0,25 	1,69 	0,29 	1,24 	0,94 	1,02 	0,81 	2,19 	1,32 	1,91 	1,13 	1,80 	1,09 	2,44 	1,45 	FRUCTOSE-2,6-BISPHOSPHATASE (F2KP)	Encodes the bifunctional enzyme fructose-6-phosphate 2-kinase/fructose-2,6-bisphosphatase.
AT1G07140.1	1202	7,03	4	0,86 	0,10 	0,78 	0,03 	0,94 	0,11 	0,97 	0,67 	1,08 	0,74 	0,72 	0,76 	0,79 	0,84 	0,73 	0,77 	1,10 	1,15 	 (SIRANBP)	Encodes a putative Ran-binding protein (siRanBP).
AT1G07250.1	1693	4,14	2	0,83 	0,10 	0,51 	0,20 	0,63 	0,27 	0,68 	1,05 	0,63 	0,95 	0,90 	0,17 	0,82 	0,15 	1,31 	0,24 	0,85 	0,14 	UDP-GLUCOSYL TRANSFERASE 71C4 (UGT71C4)	"UDP-glucosyl transferase 71C4 (UGT71C4); FUNCTIONS IN: quercetin 3-O-glucosyltransferase activity, quercetin 7-O-glucosyltransferase activity, UDP-glucosyltransferase activity, transferase activity, transferring glycosyl groups; INVOLVED IN: metabolic process; LOCATED IN: cellular_component unknown; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: UDP-glucuronosyl/UDP-glucosyltransferase (InterPro:IPR002213); BEST Arabidopsis thaliana protein match is: UDP-glucosyl transferase 71C3 (TAIR:AT1G07260.1); Has 7587 Blast hits to 7548 proteins in 444 species: Archae - 0; Bacteria - 410; Metazoa - 2119; Fungi - 25; Plants - 4933; Viruses - 39; Other Eukaryotes - 61 (source: NCBI BLink)."
AT1G07320.4	237	27	16	1,40 	0,12 	1,36 	0,12 	1,00 	0,11 	1,28 	1,69 	1,13 	1,49 	1,24 	1,64 	1,11 	1,46 	1,00 	1,28 	0,74 	0,96 	RIBOSOMAL PROTEIN L4 (RPL4)	encodes a plastid ribosomal protein L4
AT1G07700.3	2042	2,85	2	1,03 	0,04 	1,02 	0,01 	0,99 	0,04 	0,95 	1,10 	0,97 	1,12 	1,00 	1,01 	1,03 	1,04 	1,06 	1,07 	0,91 	0,92 		"Thioredoxin superfamily protein; INVOLVED IN: cell redox homeostasis; LOCATED IN: chloroplast; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 15 growth stages; CONTAINS InterPro DOMAIN/s: Thioredoxin fold (InterPro:IPR012335), Thioredoxin, core (InterPro:IPR015467), Thioredoxin-like (InterPro:IPR017936), Thioredoxin domain (InterPro:IPR013766), Thioredoxin-like fold (InterPro:IPR012336); BEST Arabidopsis thaliana protein match is: Thioredoxin superfamily protein (TAIR:AT1G19730.1); Has 35333 Blast hits to 34131 proteins in 2444 species: Archae - 798; Bacteria - 22429; Metazoa - 974; Fungi - 991; Plants - 531; Viruses - 0; Other Eukaryotes - 9610 (source: NCBI BLink)."
AT1G07750.1	1914	3,44	2	1,09 	0,05 	0,96 	0,10 	0,87 	0,08 	1,15 	1,20 	0,99 	1,03 	1,20 	0,86 	1,03 	0,74 	1,04 	0,74 	0,99 	0,71 		"RmlC-like cupins superfamily protein; FUNCTIONS IN: copper ion binding, zinc ion binding, nutrient reservoir activity; INVOLVED IN: biological_process unknown; LOCATED IN: cellular_component unknown; EXPRESSED IN: 26 plant structures; EXPRESSED DURING: 14 growth stages; CONTAINS InterPro DOMAIN/s: Cupin, RmlC-type (InterPro:IPR011051), Cupin 1 (InterPro:IPR006045), RmlC-like jelly roll fold (InterPro:IPR014710), 11-S seed storage protein, plant (InterPro:IPR006044); BEST Arabidopsis thaliana protein match is: RmlC-like cupins superfamily protein (TAIR:AT2G28680.1); Has 920 Blast hits to 832 proteins in 102 species: Archae - 0; Bacteria - 2; Metazoa - 3; Fungi - 0; Plants - 914; Viruses - 0; Other Eukaryotes - 1 (source: NCBI BLink)."
AT1G07810.1	1271	6,45	4	1,08 	0,01 	1,08 	0,04 	0,99 	0,03 	1,12 	1,08 	1,09 	1,06 	1,16 	1,03 	1,14 	1,01 	1,03 	0,92 	1,06 	0,95 	ER-TYPE CA2+-ATPASE 1 (ECA1)	Encodes an ER-type Ca2+-pumping ATPase.
AT1G07890.8	181	31,83	18	0,65 	0,15 	0,99 	0,20 	1,69 	0,42 	0,69 	0,35 	1,06 	0,52 	0,56 	1,03 	0,86 	1,51 	0,81 	1,46 	1,69 	2,81 	ASCORBATE PEROXIDASE 1 (APX1)	Encodes a cytosolic ascorbate peroxidase APX1.  Ascorbate peroxidases are enzymes that scavenge hydrogen peroxide in plant cells.  Eight types of APX have been described for Arabidopsis: three cytosolic (APX1, APX2, APX6), two chloroplastic types (stromal sAPX, thylakoid tAPX), and three microsomal (APX3, APX4, APX5) isoforms. At least part of the induction of heat shock proteins during light stress in Arabidopsis is mediated by H2O2 that is scavenged by APX1. Expression of the gene is downregulated in the presence of paraquat, an inducer of photoxidative stress.
AT1G07990.1	1604	4,57	2	1,37 	0,11 	1,00 	0,07 	0,74 	0,06 	1,29 	1,63 	1,13 	1,42 	1,17 	0,98 	1,02 	0,85 	0,90 	0,74 	0,71 	0,60 		"SIT4 phosphatase-associated family protein; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: SIT4 phosphatase-associated protein (InterPro:IPR007587); BEST Arabidopsis thaliana protein match is: SIT4 phosphatase-associated family protein (TAIR:AT2G28360.1); Has 1048 Blast hits to 891 proteins in 200 species: Archae - 0; Bacteria - 31; Metazoa - 354; Fungi - 329; Plants - 109; Viruses - 3; Other Eukaryotes - 222 (source: NCBI BLink)."
AT1G08110.4	1079	8,15	5	0,60 	0,07 	0,68 	0,06 	1,15 	0,14 	0,63 	0,44 	0,79 	0,54 	0,54 	0,64 	0,74 	0,81 	0,89 	0,97 	1,26 	1,50 		"lactoylglutathione lyase family protein / glyoxalase I family protein; FUNCTIONS IN: calmodulin binding, lactoylglutathione lyase activity; INVOLVED IN: response to cadmium ion, carbohydrate metabolic process; LOCATED IN: chloroplast; EXPRESSED IN: 25 plant structures; EXPRESSED DURING: 14 growth stages; CONTAINS InterPro DOMAIN/s: Glyoxalase I (InterPro:IPR004361), Glyoxalase I, conserved site (InterPro:IPR018146), Glyoxalase/bleomycin resistance protein/dioxygenase (InterPro:IPR004360); BEST Arabidopsis thaliana protein match is: Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily protein (TAIR:AT1G67280.1); Has 35333 Blast hits to 34131 proteins in 2444 species: Archae - 798; Bacteria - 22429; Metazoa - 974; Fungi - 991; Plants - 531; Viruses - 0; Other Eukaryotes - 9610 (source: NCBI BLink)."
AT1G08200.1	1652	4,29	10	0,87 	0,03 	0,89 	0,08 	1,01 	0,08 	0,92 	0,93 	0,82 	0,83 	0,82 	1,07 	0,72 	0,95 	0,88 	1,16 	0,87 	1,14 	UDP-D-APIOSE/UDP-D-XYLOSE SYNTHASE 2 (AXS2)	Encodes a putative UDP-D-apiose/UPD-D-xylose synthetase.
AT1G08360.1	885	10,2	5	0,88 	0,09 	1,06 	0,19 	1,23 	0,25 	0,97 	0,70 	1,08 	0,77 	0,70 	1,31 	0,77 	1,45 	0,71 	1,33 	1,00 	1,87 		"Ribosomal protein L1p/L10e family; FUNCTIONS IN: structural constituent of ribosome, RNA binding; INVOLVED IN: translation, RNA processing; LOCATED IN: cytosolic ribosome, ribosome, cytosolic large ribosomal subunit, plasma membrane; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Ribosomal protein L1 (InterPro:IPR002143), Ribosomal protein L1, 2-layer alpha/beta-sandwich (InterPro:IPR016094); BEST Arabidopsis thaliana protein match is: Ribosomal protein L1p/L10e family (TAIR:AT2G27530.2); Has 3821 Blast hits to 3820 proteins in 1247 species: Archae - 280; Bacteria - 1757; Metazoa - 462; Fungi - 186; Plants - 511; Viruses - 0; Other Eukaryotes - 625 (source: NCBI BLink)."
AT1G08380.1	1373	6	4	0,81 	0,23 	0,60 	0,24 	0,76 	0,22 	1,38 	0,96 	0,53 	0,38 	0,44 	1,28 	0,18 	0,50 	0,34 	0,92 	0,47 	1,32 	PHOTOSYSTEM I SUBUNIT O (PSAO)	Encodes subunit O of photosystem I.
AT1G08450.1	1260	6,52	6	3,08 	0,41 	1,90 	0,67 	0,59 	0,19 	3,05 	4,09 	2,09 	3,10 	1,06 	3,66 	0,70 	2,17 	0,29 	1,05 	0,26 	0,76 	CALRETICULIN 3 (CRT3)	Encodes one of three Arabidopsis calreticulins.   In CRT-deficient mouse fibroblasts, this protein restores ER Ca2+ levels. Non-receptor component required for EFR-mediated immunity. Mutants show de-repressed anthocyanin accumulation in the  presence of elf18, and EFR accumulation and signalling.
AT1G08480.1	1639	4,37	2	0,81 	0,06 	0,96 	0,08 	1,18 	0,03 	0,92 	0,90 	0,72 	0,70 	1,03 	1,14 	0,79 	0,88 	1,11 	1,22 	1,14 	1,25 	SUCCINATE DEHYDROGENASE 6 (SDH6)	predicted to encode subunit 6 of mitochondrial complex II and to participate in the respiratory chain
AT1G08490.1	1341	6,06	3	1,06 	0,03 	1,01 	0,03 	0,95 	0,04 	1,09 	0,99 	1,14 	1,04 	0,94 	1,04 	0,99 	1,09 	0,86 	0,95 	0,95 	1,04 	CHLOROPLASTIC NIFS-LIKE CYSTEINE DESULFURASE (CPNIFS)	Chloroplastic NifS-like protein that can catalyze the conversion of cysteine into alanine and elemental  sulfur (S(0)) and of selenocysteine into alanine and elemental Se (Se(0)). Overexpression enhances selenium tolerance and accumulation.
AT1G08520.1	52	54,98	27	1,08 	0,05 	1,38 	0,02 	1,25 	0,04 	0,96 	1,11 	1,06 	1,18 	1,36 	1,34 	1,43 	1,41 	1,33 	1,32 	1,18 	1,16 	ALBINA 1 (ALB1)	Encodes the CHLD subunit of the Mg-chelatase enzyme involved in chlorophyll biosynthesis. Lines carrying recessive mutations of this locus are white and seedling lethal.
AT1G08550.2	436	18,7	11	0,94 	0,04 	0,86 	0,05 	0,91 	0,05 	0,85 	0,94 	0,95 	1,02 	0,76 	0,90 	0,82 	0,97 	0,86 	1,02 	0,80 	0,96 	NON-PHOTOCHEMICAL QUENCHING 1 (NPQ1)	Violaxanthin deepoxidase involved in xanthophyll cycle.Two major consequences of the npq1 mutation are the absence of zeaxanthin formation in strong light and the partial inhibition of the quenching of singlet excited chlorophylls in the photosystem II light-harvesting complex
AT1G08830.2	1787	4	2	0,99 	0,07 	0,96 	0,05 	0,97 	0,05 	0,82 	0,99 	0,98 	1,18 	0,88 	0,88 	1,05 	1,05 	1,06 	1,06 	0,88 	0,88 	COPPER/ZINC SUPEROXIDE DISMUTASE 1 (CSD1)	Encodes a cytosolic copper/zinc superoxide dismutase CSD1 that can detoxify superoxide radicals.  Its expression is affected by miR398-directed mRNA cleavage. Regulated by biotic and abiotic stress. Activation of CSD1 in the cytoplasm involves both a CCS-dependent and -independent pathway.
AT1G08970.4	1353	6,02	4	0,90 	0,11 	0,74 	0,09 	0,81 	0,04 	0,72 	0,70 	1,11 	1,07 	0,63 	0,55 	0,96 	0,82 	0,86 	0,74 	0,89 	0,76 	NUCLEAR FACTOR Y, SUBUNIT C9 (NF-YC9)	heme activated protein (HAP5c)
AT1G08980.1	1226	6,79	5	0,99 	0,16 	0,77 	0,12 	0,78 	0,07 	1,05 	1,39 	0,65 	0,86 	0,88 	1,04 	0,54 	0,61 	0,81 	0,95 	0,63 	0,71 	AMIDASE 1 (AMI1)	Encodes an enzyme with similarity to bacterial acylamidohydrolases and exhibits indole-3-acetamide amidohydrolase activity in vitro.  This enzyme may be involved in the in vivo biosynthesis of indole-acetic acid from indole-3-acetamide, a native metabolite of A. thaliana. It appears to exist as a monomer.
AT1G09020.1	1636	4,37	3	1,06 	0,21 	0,69 	0,09 	0,69 	0,09 	0,97 	1,63 	0,62 	1,01 	0,90 	0,79 	0,56 	0,52 	0,90 	0,78 	0,55 	0,51 	HOMOLOG OF YEAST SUCROSE NONFERMENTING 4 (SNF4)	putative activator subunit of SNF1-related protein kinase
AT1G09070.1	1370	6	3	1,23 	0,06 	0,90 	0,16 	0,72 	0,13 	1,21 	1,10 	1,37 	1,24 	1,10 	0,60 	1,24 	0,67 	0,90 	0,49 	0,98 	0,52 	SOYBEAN GENE REGULATED BY COLD-2 (SRC2)	SRC2 specifically binds the peptide PIEPPPHH, and moves from ER to a vacuole fraction where it gets internalized. Involved in Protein Storage Vacuole targeting.
AT1G09130.3	824	11,06	6	0,63 	0,11 	0,90 	0,11 	1,52 	0,22 	0,93 	0,57 	0,63 	0,39 	0,99 	1,18 	0,66 	0,79 	1,08 	1,25 	1,74 	2,03 		"ATP-dependent caseinolytic (Clp) protease/crotonase family protein; FUNCTIONS IN: serine-type endopeptidase activity; INVOLVED IN: proteolysis; LOCATED IN: mitochondrion, chloroplast stroma; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 15 growth stages; CONTAINS InterPro DOMAIN/s: Peptidase S14, ClpP (InterPro:IPR001907); BEST Arabidopsis thaliana protein match is: CLP protease proteolytic subunit 1 (TAIR:AT1G49970.1)."
AT1G09210.1	700	12,89	12	0,92 	0,06 	0,95 	0,02 	1,03 	0,06 	0,86 	1,06 	0,80 	0,97 	0,97 	1,01 	0,90 	0,93 	1,12 	1,16 	0,91 	0,95 	CALRETICULIN 1B (CRT1b)	Encodes one of three Arabidopsis calreticulins.
AT1G09270.2	2032	2,9	2	1,02 	0,08 	1,01 	0,08 	0,98 	0,03 	0,90 	0,87 	1,17 	1,15 	0,84 	0,92 	1,10 	1,20 	0,93 	1,02 	0,95 	1,04 	IMPORTIN ALPHA ISOFORM 4 (IMPA-4)	Protein interacts with Agrobacterium proteins VirD2 and VirE2.
AT1G09310.1	790	11,64	8	0,70 	0,08 	0,82 	0,05 	1,22 	0,12 	0,73 	0,52 	0,90 	0,65 	0,73 	0,74 	0,90 	0,92 	1,01 	1,03 	1,42 	1,42 		"Protein of unknown function, DUF538; INVOLVED IN: biological_process unknown; LOCATED IN: apoplast; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 14 growth stages; CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF538 (InterPro:IPR007493); BEST Arabidopsis thaliana protein match is: Protein of unknown function, DUF538 (TAIR:AT1G56580.1); Has 409 Blast hits to 409 proteins in 33 species: Archae - 0; Bacteria - 2; Metazoa - 0; Fungi - 4; Plants - 403; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink)."
